Item,Name,Type,SKU,Price,Weight,Category,Is Visible,Description,Image URL (Import),Image is Thumbnail,Image Sort Order
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221017/634cf273ce197.jpg,False,3
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221017/634cf273d9d1a.jpg,False,4
Product,F85 EFI 舷外机,physical,F85,0.00,15,Outboard Motors; 4-Stroke,True,"<h2>F85 EFI 舷外机 Specifications</h2><table cellspacing=""0""><tbody><tr><td style=""word-break: break-all;"">型号</td><td style=""word-break: break-all;"">F85</td></tr><tr><td style=""word-break: break-all;"">产品规格选项</td><td style=""word-break: break-all;"">F85BEL-T/F85FEX-T</td></tr><tr><td style=""word-break: break-all;"">艉板高度</td><td colspan=""1"" style=""word-break: break-all;"">20/25英寸</td></tr><tr><td style=""word-break: break-all;"">重量</td><td style=""word-break: break-all;""><p>179Kg/185Kg</p></td></tr><tr><td style=""word-break: break-all;"">最大转速</td><td colspan=""1"" style=""word-break: break-all;"">5300～6300r/min</td></tr><tr><td style=""word-break: break-all;"">最大推杆功率</td><td colspan=""1"" style=""word-break: break-all;"">62.5kW（85HP）@5600r/min</td></tr><tr><td style=""word-break: break-all;"">怠速</td><td colspan=""1"" style=""word-break: break-all;"">800～900 r/min</td></tr><tr><td style=""word-break: break-all;"">发动机类型</td><td colspan=""1"" style=""word-break: break-all;"">L4  SOHC  16 Valve</td></tr><tr><td style=""word-break: break-all;"">排量</td><td colspan=""1"" style=""word-break: break-all;"">1832 cc</td></tr><tr><td style=""word-break: break-all;"">缸径*冲程</td><td colspan=""1"" style=""word-break: break-all;"">81.0×88.9 mm</td></tr><tr><td style=""word-break: break-all;"">点火系统</td><td colspan=""1"" style=""word-break: break-all;"">TCI</td></tr><tr><td style=""word-break: break-all;"">控制系统</td><td style=""word-break: break-all;"">舵柄/遥控器</td></tr><tr><td style=""word-break: break-all;"">启动方式</td><td colspan=""1"" style=""word-break: break-all;"">电启动</td></tr><tr><td style=""word-break: break-all;"">档位</td><td colspan=""1"">F-N-R</td></tr><tr><td style=""word-break: break-all;"">齿轮比</td><td colspan=""1"" style=""word-break: break-all;"">2.15</td></tr><tr><td style=""word-break: break-all;"">起翘系统</td><td style=""word-break: break-all;"">电动</td></tr><tr><td style=""word-break: break-all;"">油箱位置</td><td colspan=""1"" style=""word-break: break-all;"">外部</td></tr><tr><td style=""word-break: break-all;"">最大油耗</td><td style=""word-break: break-all;"">30.5L/h</td></tr><tr><td style=""word-break: break-all;"">机油容量</td><td colspan=""1"" style=""word-break: break-all;"">3L</td></tr><tr><td style=""word-break: break-all;"">齿轮油容量</td><td colspan=""1"" style=""word-break: break-all;"">760cc</td></tr><tr><td style=""word-break: break-all;"">螺旋桨规格</td><td colspan=""1"" style=""word-break: break-all;"">3-15""in or 3-17""in</td></tr><tr><td align=""left"" colspan=""2"" style=""word-break: break-all;"" valign=""top""><p style=""text-wrap: wrap;"">规格选项说明：</p><p style=""text-wrap: wrap;"">1、螺旋桨应根据船的大小和用途选择;</p><p style=""text-wrap: wrap;"">2. 85前面的F表示“四冲程”。B=后控制（舵柄） F=前控制 E=电启动 L=长档</p></td></tr></tbody></table>",,,
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221127/638342b186d30.jpg,True,0
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221127/63832f99e62bf.jpg,False,1
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221017/634cef5d2a787.jpg,False,2
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221017/634ceabb1d539.jpg,False,3
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20230108/63bab6323dea8.jpg,False,4
Product,F60 EFI 舷外机,physical,F60,0.00,15,Outboard Motors; 4-Stroke,True,"<h2>F60 EFI 舷外机 Specifications</h2><table cellpadding=""0"" cellspacing=""0"" width=""465""><colgroup><col style="";width:131px"" width=""130""/><col style="";width:335px"" width=""334""/></colgroup><tbody><tr height=""19"" style=""height:19px""><td height=""19"" style="""" width=""131""><span style=""text-wrap: wrap"">型号</span></td><td style=""border-left: none;"" width=""335"">F60</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131""><span style=""text-wrap: wrap"">产品规格选项</span></td><td style=""border-top: none; border-left: none;"" width=""335"">F60BEL-D/F60BEL-T/F60FEL-T/F60BEL-CT/F60FEL-CT</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131""><span style=""text-wrap: wrap"">艉板高度</span></td><td style=""border-top: none; border-left: none;"" width=""335"">20/22<span style="""">英寸</span></td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131""><span style=""text-wrap: wrap"">重量</span></td><td style=""border-top: none; border-left: none;"" width=""335"">113-114.5Kg</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131""><span style=""text-wrap: wrap"">最大转速</span></td><td style=""border-top: none; border-left: none;"" width=""335"">5000<span style="""">～</span><span style="""">6000r/min</span></td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131""><span style=""text-wrap: wrap"">最大推杆功率</span></td><td style=""border-top: none; border-left: none;"" width=""335"">44.1kW<span style="""">（</span><span style="""">60HP</span><span style="""">）</span><span style="""">@5500r/min</span></td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131""><span style=""text-wrap: wrap"">怠速</span></td><td style=""border-top: none; border-left: none;"" width=""335"">850<span style="""">～</span><span style="""">900 r/min</span></td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131""><span style=""text-wrap: wrap"">发动机类型</span></td><td style=""border-top: none; border-left: none;"" width=""335"">SOHC</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131""><span style=""text-wrap: wrap"">排量</span></td><td style=""border-top: none; border-left: none;"" width=""335"">996   cc</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131""><span style=""text-wrap: wrap"">缸径*冲程</span></td><td style=""border-top: none; border-left: none;"" width=""335"">65.0×75.0   mm</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131""><span style=""text-wrap: wrap"">点火系统</span></td><td style=""border-top: none; border-left: none;"" width=""335"">CDI</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131""><span style="""">控制系统</span></td><td style=""border-top: none; border-left: none;"" width=""335""><span style=""text-wrap: wrap""><span style="""">舵柄</span><span style="""">/</span><span style="""">遥控器</span></span></td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">启动系统</td><td style=""border-top: none; border-left: none;"" width=""335"">电启动</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">档位</td><td style=""border-top: none; border-left: none;"" width=""335"">F-N-R</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">齿轮比</td><td style=""border-top: none; border-left: none;"" width=""335"">1.85</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">起翘系统</td><td style=""border-top: none; border-left: none;"" width=""335"">燃油启动/电启动</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">最大油耗</td><td style=""border-top: none; border-left: none;"" width=""335"">18.5L/h</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">机油容量</td><td style=""border-top: none; border-left: none;"" width=""335"">2.5L</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">齿轮油容量</td><td style=""border-top: none; border-left: none;"" width=""335"">430cc</td></tr><tr height=""19"" style=""height:19px""><td height=""19"" style=""border-top: none;"" width=""131"">螺旋桨规格</td><td style=""border-top: none; border-left: none;"" width=""335"">3-12""in   or 3-13""in</td></tr><tr height=""51"" style="";height:51px""><td colspan=""2"" height=""51"" style=""border-right-width: 1px;"" width=""465""><span style="""">规格选项说明：</span><span style=""""><br/>     </span><span style="""">1.螺旋桨应根据船的大小和应用情况选择</span><span style="""">;</span><span style=""""><br/>     2. 60</span><span style="""">前面的</span><span style="""">F</span><span style="""">表示“四冲程”。</span><span style="""">B=</span><span style="""">后控制（舵柄）</span><span style=""""> F=</span><span style="""">前控制</span><span style=""""> E=</span><span style="""">电启动</span><span style=""""> L=</span><span style="""">长档</span></td></tr></tbody></table>",,,
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221017/634cf2408e653.jpg,True,0
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221017/634cf24098e4e.jpg,False,1
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221017/634cf240b6314.jpg,False,2
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221127/63832f99e62bf.jpg,False,3
Image,,,,,,,,,https://www.parsunpower.cn/data/watermark/20221127/638342b186d30.jpg,False,4
